snlid,date,bankname,country,sifi,share,share_rwa
4041848,24-01-2014,Lloyds Banking Group plc,UK,,7.0353136,21.101885
4041848,31-01-2014,Lloyds Banking Group plc,UK,,7.0969796,21.286848
4041848,07-02-2014,Lloyds Banking Group plc,UK,,7.037858,21.109516
4041848,14-02-2014,Lloyds Banking Group plc,UK,,7.0881882,21.260479
4041848,21-02-2014,Lloyds Banking Group plc,UK,,7.0545726,21.159653
4041848,28-02-2014,Lloyds Banking Group plc,UK,,6.9834805,20.946417
4041848,07-03-2014,Lloyds Banking Group plc,UK,,6.9558306,20.863482
4041848,14-03-2014,Lloyds Banking Group plc,UK,,6.8392544,20.513823
4041848,21-03-2014,Lloyds Banking Group plc,UK,,6.8619237,20.581818
4041848,28-03-2014,Lloyds Banking Group plc,UK,,6.9057159,20.713167
4041848,04-04-2014,Lloyds Banking Group plc,UK,,7.6064854,23.58646
4041848,11-04-2014,Lloyds Banking Group plc,UK,,7.7120452,23.913782
4041848,18-04-2014,Lloyds Banking Group plc,UK,,7.7556944,24.049131
4041848,25-04-2014,Lloyds Banking Group plc,UK,,7.7552185,24.047655
4041848,02-05-2014,Lloyds Banking Group plc,UK,,7.7586546,24.058311
4041848,09-05-2014,Lloyds Banking Group plc,UK,,7.7984715,24.181776
4041848,16-05-2014,Lloyds Banking Group plc,UK,,7.8189106,24.245153
4041848,23-05-2014,Lloyds Banking Group plc,UK,,7.8533182,24.351845
4041848,30-05-2014,Lloyds Banking Group plc,UK,,7.8299975,24.279535
4041848,06-06-2014,Lloyds Banking Group plc,UK,,7.8359895,24.298113
4041848,13-06-2014,Lloyds Banking Group plc,UK,,7.9309845,24.592678
4041848,20-06-2014,Lloyds Banking Group plc,UK,,7.9250889,24.574394
4041848,27-06-2014,Lloyds Banking Group plc,UK,,7.8730798,24.413124
4041848,04-07-2014,Lloyds Banking Group plc,UK,,7.8252792,25.352617
4041848,11-07-2014,Lloyds Banking Group plc,UK,,7.6549516,24.800787
4041848,18-07-2014,Lloyds Banking Group plc,UK,,7.6856599,24.900274
4041848,25-07-2014,Lloyds Banking Group plc,UK,,7.6962447,24.93457
4041848,01-08-2014,Lloyds Banking Group plc,UK,,7.6340971,24.733221
4041848,08-08-2014,Lloyds Banking Group plc,UK,,7.6299243,24.7197
4041848,15-08-2014,Lloyds Banking Group plc,UK,,7.6147294,24.670475
4041848,22-08-2014,Lloyds Banking Group plc,UK,,7.65203,24.791321
4041848,29-08-2014,Lloyds Banking Group plc,UK,,7.6573586,24.808586
4041848,05-09-2014,Lloyds Banking Group plc,UK,,7.6796107,24.880678
4041848,12-09-2014,Lloyds Banking Group plc,UK,,7.6607118,24.819447
4041848,19-09-2014,Lloyds Banking Group plc,UK,,7.7277689,25.036701
4041848,26-09-2014,Lloyds Banking Group plc,UK,,7.777317,25.197229
4041848,03-10-2014,Lloyds Banking Group plc,UK,,7.8240981,26.272219
4041848,10-10-2014,Lloyds Banking Group plc,UK,,7.7882447,26.151827
4041848,17-10-2014,Lloyds Banking Group plc,UK,,7.7397375,25.988949
4041848,24-10-2014,Lloyds Banking Group plc,UK,,7.7822022,26.131538
4041848,31-10-2014,Lloyds Banking Group plc,UK,,7.7315383,25.961414
4041848,07-11-2014,Lloyds Banking Group plc,UK,,7.835515,26.310555
4041848,14-11-2014,Lloyds Banking Group plc,UK,,7.7474928,26.01499
4041848,21-11-2014,Lloyds Banking Group plc,UK,,7.7890234,26.154444
4041848,28-11-2014,Lloyds Banking Group plc,UK,,7.7555499,26.042044
4041848,05-12-2014,Lloyds Banking Group plc,UK,,7.8195429,26.256922
4041848,12-12-2014,Lloyds Banking Group plc,UK,,7.7670097,26.080524
4041848,19-12-2014,Lloyds Banking Group plc,UK,,7.8488402,26.355299
4041848,26-12-2014,Lloyds Banking Group plc,UK,,7.8749008,26.442808
4041848,02-01-2015,Lloyds Banking Group plc,UK,,6.7727199,23.122795
4041848,09-01-2015,Lloyds Banking Group plc,UK,,6.8079271,23.242996
4041848,16-01-2015,Lloyds Banking Group plc,UK,,6.9562459,23.749372
4041848,23-01-2015,Lloyds Banking Group plc,UK,,7.0533557,24.080919
4041848,30-01-2015,Lloyds Banking Group plc,UK,,7.0335364,24.013252
4041848,06-02-2015,Lloyds Banking Group plc,UK,,7.0607467,24.106152
4041848,13-02-2015,Lloyds Banking Group plc,UK,,7.0197001,23.966011
4041848,20-02-2015,Lloyds Banking Group plc,UK,,7.031014,24.004641
4041848,27-02-2015,Lloyds Banking Group plc,UK,,7.1247191,24.324558
4041848,06-03-2015,Lloyds Banking Group plc,UK,,7.2137928,24.628668
4041848,13-03-2015,Lloyds Banking Group plc,UK,,7.321362,24.99592
4041848,20-03-2015,Lloyds Banking Group plc,UK,,7.2163558,24.637417
4041848,27-03-2015,Lloyds Banking Group plc,UK,,7.0310516,24.004768
4041848,03-04-2015,Lloyds Banking Group plc,UK,,7.1849031,24.525503
4041848,10-04-2015,Lloyds Banking Group plc,UK,,7.2809858,24.853479
4041848,17-04-2015,Lloyds Banking Group plc,UK,,7.2769985,24.839869
4041848,24-04-2015,Lloyds Banking Group plc,UK,,7.2781506,24.843798
4041848,01-05-2015,Lloyds Banking Group plc,UK,,7.0939598,24.215069
4041848,08-05-2015,Lloyds Banking Group plc,UK,,7.1543617,24.421251
4041848,15-05-2015,Lloyds Banking Group plc,UK,,7.1283937,24.332609
4041848,22-05-2015,Lloyds Banking Group plc,UK,,7.2723613,24.824038
4041848,29-05-2015,Lloyds Banking Group plc,UK,,7.2431669,24.724382
4041848,05-06-2015,Lloyds Banking Group plc,UK,,7.0290604,23.993534
4041848,12-06-2015,Lloyds Banking Group plc,UK,,7.0251017,23.980022
4041848,19-06-2015,Lloyds Banking Group plc,UK,,7.0658102,24.118982
4041848,26-06-2015,Lloyds Banking Group plc,UK,,7.0756326,24.152508
4041848,03-07-2015,Lloyds Banking Group plc,UK,,7.1222582,24.385168
4041848,10-07-2015,Lloyds Banking Group plc,UK,,7.0627952,24.18158
4041848,17-07-2015,Lloyds Banking Group plc,UK,,7.2566419,24.845272
4041848,24-07-2015,Lloyds Banking Group plc,UK,,7.1654654,24.533102
4041848,31-07-2015,Lloyds Banking Group plc,UK,,7.1457863,24.465725
4041848,07-08-2015,Lloyds Banking Group plc,UK,,7.1718683,24.555025
4041848,14-08-2015,Lloyds Banking Group plc,UK,,7.1136518,24.355701
4041848,21-08-2015,Lloyds Banking Group plc,UK,,7.0247254,24.051237
4041848,28-08-2015,Lloyds Banking Group plc,UK,,6.9996505,23.965385
4041848,04-09-2015,Lloyds Banking Group plc,UK,,7.0115962,24.006283
4041848,11-09-2015,Lloyds Banking Group plc,UK,,6.9789567,23.894535
4041848,18-09-2015,Lloyds Banking Group plc,UK,,6.9774122,23.889246
4041848,25-09-2015,Lloyds Banking Group plc,UK,,6.9827318,23.907459
4041848,02-10-2015,Lloyds Banking Group plc,UK,,7.0212698,23.936434
4041848,09-10-2015,Lloyds Banking Group plc,UK,,7.008276,23.892139
4041848,16-10-2015,Lloyds Banking Group plc,UK,,7.0193348,23.929838
4041848,23-10-2015,Lloyds Banking Group plc,UK,,7.1648464,24.425907
4041848,30-10-2015,Lloyds Banking Group plc,UK,,7.1790891,24.474461
4041848,06-11-2015,Lloyds Banking Group plc,UK,,7.2535939,24.728458
4041848,13-11-2015,Lloyds Banking Group plc,UK,,7.2868438,24.84181
4041848,20-11-2015,Lloyds Banking Group plc,UK,,7.3289075,24.985212
4041848,27-11-2015,Lloyds Banking Group plc,UK,,7.3222985,24.962683
4041848,04-12-2015,Lloyds Banking Group plc,UK,,7.1737499,24.456259
4041848,11-12-2015,Lloyds Banking Group plc,UK,,7.4181924,25.289598
4041848,18-12-2015,Lloyds Banking Group plc,UK,,7.4199901,25.295725
4041848,25-12-2015,Lloyds Banking Group plc,UK,,7.3681092,25.118858
4041848,01-01-2016,Lloyds Banking Group plc,UK,,7.1796575,24.850832
4041848,08-01-2016,Lloyds Banking Group plc,UK,,7.1074409,24.60087
4041848,15-01-2016,Lloyds Banking Group plc,UK,,7.0260696,24.319221
4041848,22-01-2016,Lloyds Banking Group plc,UK,,7.0999184,24.574829
4041848,29-01-2016,Lloyds Banking Group plc,UK,,7.063581,24.449057
4041848,05-02-2016,Lloyds Banking Group plc,UK,,6.972734,24.134611
4041848,12-02-2016,Lloyds Banking Group plc,UK,,6.7985101,23.53157
4041848,19-02-2016,Lloyds Banking Group plc,UK,,6.8212214,23.61018
4041848,26-02-2016,Lloyds Banking Group plc,UK,,6.8146458,23.587423
4041848,04-03-2016,Lloyds Banking Group plc,UK,,6.6508389,23.020439
4041848,11-03-2016,Lloyds Banking Group plc,UK,,6.6189981,22.910229
4041848,18-03-2016,Lloyds Banking Group plc,UK,,6.5839305,22.788849
4041848,25-03-2016,Lloyds Banking Group plc,UK,,6.6745853,23.102634
4041848,01-04-2016,Lloyds Banking Group plc,UK,,6.3685274,22.849321
4041848,08-04-2016,Lloyds Banking Group plc,UK,,6.3248439,22.692589
4041848,15-04-2016,Lloyds Banking Group plc,UK,,6.3916049,22.932117
4041848,22-04-2016,Lloyds Banking Group plc,UK,,6.468544,23.208164
4041848,29-04-2016,Lloyds Banking Group plc,UK,,6.4240165,23.048405
4041848,06-05-2016,Lloyds Banking Group plc,UK,,6.3888869,22.922367
4041848,13-05-2016,Lloyds Banking Group plc,UK,,6.4261532,23.056072
4041848,20-05-2016,Lloyds Banking Group plc,UK,,6.5015888,23.326725
4041848,27-05-2016,Lloyds Banking Group plc,UK,,6.4694047,23.211252
4041848,03-06-2016,Lloyds Banking Group plc,UK,,6.3307948,22.713942
4041848,10-06-2016,Lloyds Banking Group plc,UK,,6.306983,22.628508
4041848,17-06-2016,Lloyds Banking Group plc,UK,,6.3238339,22.688965
4041848,24-06-2016,Lloyds Banking Group plc,UK,,6.2410278,22.39187
4041848,01-07-2016,Lloyds Banking Group plc,UK,,6.2147388,22.114689
4041848,08-07-2016,Lloyds Banking Group plc,UK,,6.1931334,22.037809
4041848,15-07-2016,Lloyds Banking Group plc,UK,,6.234025,22.183319
4041848,22-07-2016,Lloyds Banking Group plc,UK,,6.2422976,22.212755
4041848,29-07-2016,Lloyds Banking Group plc,UK,,6.194479,22.042599
4041848,05-08-2016,Lloyds Banking Group plc,UK,,6.1975417,22.053495
4041848,12-08-2016,Lloyds Banking Group plc,UK,,6.1216049,21.783279
4041848,19-08-2016,Lloyds Banking Group plc,UK,,6.0840001,21.649467
4041848,26-08-2016,Lloyds Banking Group plc,UK,,6.1361527,21.835047
4041848,02-09-2016,Lloyds Banking Group plc,UK,,6.1878948,22.019169
4041848,09-09-2016,Lloyds Banking Group plc,UK,,6.1553078,21.90321
4041848,16-09-2016,Lloyds Banking Group plc,UK,,6.137363,21.839355
4041848,23-09-2016,Lloyds Banking Group plc,UK,,6.0868554,21.659628
4041848,30-09-2016,Lloyds Banking Group plc,UK,,6.0852551,21.653931
4041848,07-10-2016,Lloyds Banking Group plc,UK,,6.1092968,21.796631
4041848,14-10-2016,Lloyds Banking Group plc,UK,,6.126586,21.858315
4041848,21-10-2016,Lloyds Banking Group plc,UK,,6.1880932,22.077759
4041848,28-10-2016,Lloyds Banking Group plc,UK,,6.1484733,21.936403
4041848,04-11-2016,Lloyds Banking Group plc,UK,,6.1539845,21.956066
4041848,11-11-2016,Lloyds Banking Group plc,UK,,6.5423279,23.341591
4041848,18-11-2016,Lloyds Banking Group plc,UK,,6.6162119,23.60519
4041848,25-11-2016,Lloyds Banking Group plc,UK,,6.6329412,23.664877
4041848,02-12-2016,Lloyds Banking Group plc,UK,,6.6536241,23.73867
4041848,09-12-2016,Lloyds Banking Group plc,UK,,6.696702,23.892363
4041848,16-12-2016,Lloyds Banking Group plc,UK,,6.7279658,24.003904
4041848,23-12-2016,Lloyds Banking Group plc,UK,,6.2931337,22.452518
4041848,30-12-2016,Lloyds Banking Group plc,UK,,6.2734976,22.382463
4041848,06-01-2017,Lloyds Banking Group plc,UK,,,
4041848,13-01-2017,Lloyds Banking Group plc,UK,,,
4041848,20-01-2017,Lloyds Banking Group plc,UK,,,
4041848,27-01-2017,Lloyds Banking Group plc,UK,,,
4041848,03-02-2017,Lloyds Banking Group plc,UK,,,
4041848,10-02-2017,Lloyds Banking Group plc,UK,,,
4041848,17-02-2017,Lloyds Banking Group plc,UK,,,
4041848,24-02-2017,Lloyds Banking Group plc,UK,,,
4041848,03-03-2017,Lloyds Banking Group plc,UK,,,
4041848,10-03-2017,Lloyds Banking Group plc,UK,,,
4041848,17-03-2017,Lloyds Banking Group plc,UK,,,
4041848,24-03-2017,Lloyds Banking Group plc,UK,,,
4041848,31-03-2017,Lloyds Banking Group plc,UK,,,
3001937,20-01-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1932328,9.7671165
3001937,27-01-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1704135,9.697319
3001937,03-02-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1841297,9.7392731
3001937,10-02-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1681821,9.6904936
3001937,17-02-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1780124,9.720562
3001937,24-02-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1326928,9.5819426
3001937,02-03-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1751246,9.711729
3001937,09-03-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1752322,9.7120571
3001937,16-03-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.1787527,9.722826
3001937,23-03-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4118958,10.435939
3001937,30-03-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4105797,10.431913
3001937,06-04-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4148204,10.526264
3001937,13-04-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4158132,10.529325
3001937,20-04-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4124718,10.519025
3001937,27-04-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4143705,10.524878
3001937,04-05-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4310956,10.576433
3001937,11-05-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4560568,10.653377
3001937,18-05-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4470298,10.62555
3001937,25-05-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4712296,10.700148
3001937,01-06-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4726999,10.704679
3001937,08-06-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4622393,10.672435
3001937,15-06-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4533825,10.645133
3001937,22-06-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4631073,10.675111
3001937,29-06-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.4465909,10.624198
3001937,06-07-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.6055911,10.852597
3001937,13-07-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.6007159,10.837922
3001937,20-07-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.616539,10.885549
3001937,27-07-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5828147,10.78404
3001937,03-08-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.580276,10.776399
3001937,10-08-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5944672,10.819113
3001937,17-08-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5953801,10.821862
3001937,24-08-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5623605,10.722475
3001937,31-08-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5505307,10.686868
3001937,07-09-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5253742,10.611148
3001937,14-09-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5526145,10.69314
3001937,21-09-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5825551,10.783259
3001937,28-09-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.5966661,10.825732
3001937,05-10-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.7351522,10.093192
3001937,12-10-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.7444789,10.118394
3001937,19-10-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.7261348,10.068825
3001937,26-10-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.7527323,10.140697
3001937,02-11-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.7655876,10.175434
3001937,09-11-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.782079,10.219998
3001937,16-11-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.7755966,10.202481
3001937,23-11-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.740402,10.107377
3001937,30-11-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.7318461,10.084257
3001937,07-12-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.8882143,10.506799
3001937,14-12-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.8591802,10.428342
3001937,21-12-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.849021,10.400889
3001937,28-12-2012,Royal Bank of Scotland Group plc,UK,G-SIB,3.8364072,10.366804
3001937,04-01-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.8888237,10.790727
3001937,11-01-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.8344409,10.639826
3001937,18-01-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.8202167,10.600355
3001937,25-01-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7766159,10.479373
3001937,01-02-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7288055,10.346707
3001937,08-02-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.798228,10.539343
3001937,15-02-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7762349,10.478314
3001937,22-02-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7849216,10.502419
3001937,01-03-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7974079,10.537066
3001937,08-03-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7764602,10.47894
3001937,15-03-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.6990643,10.264182
3001937,22-03-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7233484,10.331565
3001937,29-03-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7113357,10.298233
3001937,05-04-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.9781947,10.461658
3001937,12-04-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.9619241,10.41887
3001937,19-04-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.885077,10.216782
3001937,26-04-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.9191883,10.306485
3001937,03-05-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.8968589,10.247765
3001937,10-05-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.9033799,10.264913
3001937,17-05-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.828778,10.068728
3001937,24-05-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7993834,9.9914284
3001937,31-05-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7937648,9.9766541
3001937,07-06-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7299025,9.8087111
3001937,14-06-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7853606,9.9545527
3001937,21-06-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7956395,9.9815826
3001937,28-06-2013,Royal Bank of Scotland Group plc,UK,G-SIB,3.7969053,9.984911
3001937,05-07-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.1009688,10.615568
3001937,12-07-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0739064,10.545515
3001937,19-07-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0701103,10.535688
3001937,26-07-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0533962,10.492425
3001937,02-08-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0346804,10.443975
3001937,09-08-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0488601,10.480681
3001937,16-08-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0611348,10.512456
3001937,23-08-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0396533,10.45685
3001937,30-08-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0730619,10.543328
3001937,06-09-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.1004114,10.614125
3001937,13-09-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.1013193,10.616475
3001937,20-09-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0592971,10.507699
3001937,27-09-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.0633535,10.518199
3001937,04-10-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.434875,11.145008
3001937,11-10-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.4285321,11.129067
3001937,18-10-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.4251757,11.120634
3001937,25-10-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.3930635,11.039934
3001937,01-11-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.4399905,11.157865
3001937,08-11-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.4816065,11.262446
3001937,15-11-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.4029779,11.064851
3001937,22-11-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.3980641,11.052502
3001937,29-11-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.3959785,11.04726
3001937,06-12-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.3758607,10.996704
3001937,13-12-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.3550167,10.944322
3001937,20-12-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.5275135,11.377813
3001937,27-12-2013,Royal Bank of Scotland Group plc,UK,G-SIB,4.5152283,11.346939
3001937,03-01-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5683374,10.616825
3001937,10-01-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5555954,10.587212
3001937,17-01-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5780382,10.63937
3001937,24-01-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5503883,10.575112
3001937,31-01-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5941358,10.676781
3001937,07-02-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5592775,10.59577
3001937,14-02-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5796385,10.643089
3001937,21-02-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5581656,10.593186
3001937,28-02-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5495443,10.57315
3001937,07-03-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5314364,10.531067
3001937,14-03-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5057154,10.471292
3001937,21-03-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.5265217,10.519646
3001937,28-03-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.6381602,10.779093
3001937,04-04-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7113061,11.416536
3001937,11-04-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.670506,11.317669
3001937,18-04-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.6918182,11.369313
3001937,25-04-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.690474,11.366055
3001937,02-05-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.6895628,11.363847
3001937,09-05-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7155051,11.426712
3001937,16-05-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7280421,11.45709
3001937,23-05-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7467394,11.502398
3001937,30-05-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.8394518,11.727062
3001937,06-06-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.8426571,11.734829
3001937,13-06-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.8928857,11.856544
3001937,20-06-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.886971,11.842212
3001937,27-06-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.8704123,11.802086
3001937,04-07-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7428732,12.192949
3001937,11-07-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7351174,12.173011
3001937,18-07-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7549624,12.224028
3001937,25-07-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7658386,12.251988
3001937,01-08-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.6863737,12.0477
3001937,08-08-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.6847434,12.043509
3001937,15-08-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.6819644,12.036365
3001937,22-08-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7101431,12.108807
3001937,29-08-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7322001,12.16551
3001937,05-09-2014,Royal Bank of Scotland Group plc,UK,G-SIB,4.7601709,12.237418
